Franklin Lakes 2 - Election Day,1111,733,65.98,434,420,413,190,195,183,22,17,0
Franklin Lakes 3 - Election Day,1110,732,65.95,440,423,414,174,174,172,12,9,3
Franklin Lakes 4 - Election Day,2123,1421,66.93,870,846,842,354,347,335,31,24,0
Franklin Lakes 5 - Election Day,1563,992,63.47,650,634,614,216,215,210,14,9,0
Franklin Lakes 6 - Election Day,1369,869,63.48,548,539,533,211,219,207,6,6,0
Franklin Lakes Mail-In Ballot - Mai,0,629,0.00,373,317,306,202,209,170,21,7,0
Franklin Lakes Provisional - Provis,0,39,0.00,24,20,18,14,12,12,0,0,0
Garfield W1 D1 - Election Day,911,546,59.93,78,79,76,245,241,251,8,6,0
Garfield W1 D2 - Election Day,532,305,57.33,32,33,32,160,160,161,4,5,0
Garfield W1 D3 - Election Day,1048,581,55.44,93,96,91,244,254,244,8,6,0
Garfield W2 D1 - Election Day,1110,653,58.83,134,145,127,242,235,250,20,11,0
Garfield W2 D2 - Election Day,1051,679,64.61,163,170,167,244,249,251,16,9,0
Garfield W2 D3 - Election Day,774,487,62.92,108,115,107,173,171,170,11,7,0
Garfield W3 D1 - Election Day,1201,724,60.28,117,110,111,304,312,307,13,11,0
Garfield W3 D2 - Election Day,1157,699,60.41,119,118,114,319,322,325,10,9,0
Garfield W3 D3 - Election Day,1010,622,61.58,119,123,119,253,256,256,12,7,1
Garfield W4 D1 - Election Day,1240,722,58.23,156,165,158,294,298,289,18,7,0
Garfield W4 D2 - Election Day,901,557,61.82,130,137,122,207,200,204,6,4,0
Garfield W4 D3 - Election Day,786,447,56.87,110,117,110,159,154,154,11,6,0
Garfield W5 D1 - Election Day,1572,990,62.98,236,242,224,398,393,408,14,12,6
Garfield W5 D2 - Election Day,940,594,63.19,139,135,128,233,232,227,13,10,0
Garfield W5 D3 - Election Day,583,392,67.24,95,102,91,151,150,145,8,4,0
Garfield Mail-In Ballot - Mail-In Ba,0,476,0.00,142,137,119,224,238,219,18,4,1
Garfield Provisional - Provisional,0,216,0.00,36,35,34,77,72,85,5,4,0
Glen Rock 1 - Election Day,1102,760,68.97,289,303,289,333,321,325,19,10,0
Glen Rock 2 - Election Day,1203,834,69.33,279,280,278,392,392,389,16,15,1
Glen Rock 3 - Election Day,1243,791,63.64,340,338,329,321,325,315,16,12,0
Glen Rock 4 - Election Day,1032,686,66.47,277,286,267,281,287,279,14,9,0
Glen Rock 5 - Election Day,1278,891,69.72,327,349,317,407,396,388,24,16,0
Glen Rock 6 - Election Day,979,649,66.29,239,237,227,309,305,294,12,11,0
Glen Rock 7 - Election Day,1157,806,69.66,286,283,274,369,344,350,9,6,0
Glen Rock 8 - Election Day,861,565,65.62,233,233,232,248,244,233,8,9,0
Glen Rock Mail-In Ballot - Mail-In B,0,760,0.00,250,242,222,396,402,383,24,18,3
Glen Rock Provisional - Provisiona,0,45,0.00,21,21,22,20,20,18,0,0,0
Hackensack W1 D1 - Election Day,827,530,64.09,93,91,91,307,312,322,11,11,0
Hackensack W1 D2 - Election Day,838,531,63.37,89,85,85,319,323,322,9,5,0
Hackensack W1 D3 - Election Day,918,563,61.33,76,74,74,352,358,356,7,10,0
Hackensack W1 D4 - Election Day,739,395,53.45,51,49,45,285,293,285,10,8,3
Hackensack W2 D1 - Election Day,593,332,55.99,35,32,30,230,223,234,8,5,0
Hackensack W2 D2 - Election Day,1218,754,61.90,107,104,94,451,462,475,11,5,0
Hackensack W2 D3 - Election Day,1142,726,63.57,93,75,84,496,495,487,16,6,0
Hackensack W2 D4 - Election Day,723,474,65.56,94,85,88,284,287,276,9,7,0
Hackensack W2 D5 - Election Day,732,503,68.72,70,69,69,341,344,343,7,4,0
Hackensack W3 D1 - Election Day,577,361,62.56,17,17,20,265,266,270,7,2,0
Hackensack W3 D2 - Election Day,738,461,62.47,88,92,91,261,251,256,9,9,0
Hackensack W3 D3 - Election Day,661,414,62.63,17,12,14,303,295,304,7,6,0
Hackensack W3 D4 - Election Day,1074,676,62.94,82,76,77,441,458,448,13,10,0
Hackensack W3 D5 - Election Day,953,561,58.87,50,49,34,385,384,395,13,9,0
Hackensack W4 D1 - Election Day,925,608,65.73,133,130,127,395,396,400,10,9,0
Hackensack W4 D2 - Election Day,1825,1069,58.58,207,206,197,646,645,640,14,9,3
Hackensack W4 D3 - Election Day,1415,854,60.35,186,185,191,498,515,513,12,12,3
Hackensack W4 D4 - Election Day,1126,736,65.36,143,145,132,435,438,437,22,17,0
Hackensack W4 D5 - Election Day,692,472,68.21,78,85,79,311,313,313,11,6,0
Hackensack W5 D1 - Election Day,980,606,61.84,103,95,97,380,363,398,13,9,0
Hackensack W5 D2 - Election Day,736,496,67.39,93,104,98,278,278,282,15,10,0
Hackensack W5 D3 - Election Day,869,604,69.51,173,179,171,328,320,324,13,11,0
Hackensack W5 D4 - Election Day,829,569,68.64,120,124,113,334,322,341,14,8,0
Hackensack W5 D5 - Election Day,714,501,70.17,113,114,108,261,278,279,8,3,1
Hackensack W5 D6 - Election Day,1082,679,62.75,119,115,119,398,396,395,21,17,1
Hackensack Mail-In Ballot - Mail-In,0,1163,0.00,252,256,222,742,761,723,36,15,2
Hackensack Provisional - Provisio,0,275,0.00,44,40,43,174,178,178,4,3,0
Harrington Park 1 - Election Day,1058,731,69.09,318,313,289,292,286,287,15,13,0
Harrington Park 2 - Election Day,1242,868,69.89,321,329,326,377,376,375,17,16,0
Harrington Park 3 - Election Day,1210,832,68.76,372,368,345,337,310,316,23,20,0
Harrington Park Mail-In Ballot - Ma,0,219,0.00,74,73,68,118,112,110,11,7,3
Harrington Park Provisional - Prov,0,23,0.00,8,8,8,9,8,10,1,1,0
Hasbrouck Heights 1 - Election Da,908,645,71.04,280,276,276,229,232,224,15,12,0
Hasbrouck Heights 2 - Election Da,1056,744,70.45,296,308,296,254,267,260,22,12,0
Hasbrouck Heights 3 - Election Da,851,624,73.33,253,256,237,203,208,204,11,12,0
Hasbrouck Heights 4 - Election Da,973,664,68.24,306,297,296,231,220,228,9,7,0
Hasbrouck Heights 5 - Election Da,835,599,71.74,240,244,252,228,205,212,16,11,0
Hasbrouck Heights 6 - Election Da,892,655,73.43,284,281,272,246,244,239,5,4,1
Hasbrouck Heights 7 - Election Da,900,643,71.44,253,259,250,233,229,223,13,8,4
Hasbrouck Heights 8 - Election Da,1029,709,68.90,269,270,266,304,293,300,13,13,0
Hasbrouck Heights 9 - Election Da,675,452,66.96,155,157,149,208,204,202,8,7,3
Hasbrouck Heights Mail-In Ballot -,0,410,0.00,212,209,197,164,162,147,9,7,0
Hasbrouck Heights Provisional - P,0,50,0.00,21,19,19,19,20,21,2,1,0
Haworth 1 - Election Day,1326,868,65.46,314,327,321,426,423,401,12,15,3
Haworth 2 - Election Day,1239,843,68.04,321,332,315,387,357,362,14,13,0
Haworth Mail-In Ballot - Mail-In Ba,0,239,0.00,62,63,57,136,141,134,7,7,0
Haworth Provisional - Provisional,0,13,0.00,9,9,8,2,2,3,1,1,0
Hillsdale 1 - Election Day,1062,778,73.26,343,354,342,275,277,274,25,18,0
Hillsdale 2 - Election Day,946,670,70.82,258,215,248,282,269,277,15,11,1
Hillsdale 3 - Election Day,1391,970,69.73,410,409,412,401,378,379,23,16,0
Hillsdale 4 - Election Day,1428,988,69.19,416,436,406,382,377,373,14,11,0
Hillsdale 5 - Election Day,1416,971,68.57,474,480,460,312,305,297,24,16,0
Hillsdale 6 - Election Day,1525,1043,68.39,453,452,452,414,402,391,15,15,3
Hillsdale Mail-In Ballot - Mail-In Ba,0,478,0.00,176,161,145,228,240,222,16,10,3
Hillsdale Provisional - Provisional,0,37,0.00,14,14,14,18,18,20,1,1,0
Ho-Ho-Kus 1 - Election Day,1108,785,70.85,320,341,344,273,263,271,38,22,0
Ho-Ho-Kus 2 - Election Day,1154,784,67.94,418,413,374,223,226,218,30,15,0
Ho-Ho-Kus 3 - Election Day,972,668,68.72,347,348,328,196,205,195,19,8,0
Ho-Ho-Kus Mail-In Ballot - Mail-In,0,210,0.00,86,90,80,87,89,80,11,6,0
Ho-Ho-Kus Provisional - Provision,0,15,0.00,7,9,9,6,5,5,1,0,0
Leonia 1 - Election Day,906,630,69.54,151,142,144,368,367,352,11,10,3
Leonia 2 - Election Day,836,562,67.22,153,143,138,319,317,310,6,6,3
Leonia 3 - Election Day,800,529,66.13,114,119,98,329,326,334,17,16,0
Leonia 4 - Election Day,833,551,66.15,131,134,122,315,311,311,12,10,3
Leonia 5 - Election Day,1228,845,68.81,231,232,201,473,460,428,13,11,0
Leonia 6 - Election Day,767,518,67.54,120,134,124,312,311,305,16,13,0
Leonia Mail-In Ballot - Mail-In Ballo,0,262,0.00,78,82,72,158,156,148,10,5,0
Leonia Provisional - Provisional,0,29,0.00,3,3,4,19,19,19,1,1,0
Little Ferry 1 - Election Day,855,601,70.29,204,219,198,280,269,272,5,2,0
Little Ferry 2 - Election Day,636,420,66.04,121,128,114,197,194,200,10,8,0
Little Ferry 3 - Election Day,1148,763,66.46,237,255,231,347,334,339,15,10,0
Little Ferry 4 - Election Day,895,588,65.70,193,184,176,287,288,280,10,8,0
Little Ferry 5 - Election Day,1286,747,58.09,174,185,170,387,396,388,16,6,0
Little Ferry 6 - Election Day,868,534,61.52,153,166,136,271,240,264,13,13,3
Little Ferry Mail-In Ballot - Mail-In,0,176,0.00,48,61,47,98,99,84,7,2,0
Little Ferry Provisional - Provisiona,0,30,0.00,7,7,7,14,16,15,0,0,0
Lodi 1 - Election Day,1436,888,61.84,241,227,242,400,369,396,15,15,0
Lodi 2 - Election Day,1465,914,62.39,170,178,123,439,406,439,14,9,0
Lodi 3 - Election Day,967,580,59.98,106,126,121,253,260,257,8,7,3
Lodi 4 - Election Day,989,614,62.08,67,74,67,367,371,377,15,10,0
Lodi 5 - Election Day,1034,661,63.93,197,195,186,303,301,302,12,7,0
Lodi 6 - Election Day,892,575,64.46,142,162,150,257,260,250,10,7,1
Lodi 7 - Election Day,638,402,63.01,101,104,96,194,196,200,5,2,0
Lodi 8 - Election Day,1274,795,62.40,216,206,202,359,366,361,4,5,0
Lodi 9 - Election Day,1030,651,63.20,151,147,150,338,335,331,11,8,0
Lodi 10 - Election Day,1228,721,58.71,164,176,162,355,352,358,15,11,0
Lodi 11 - Election Day,1242,778,62.64,199,198,197,366,377,366,18,11,1
Lodi 12 - Election Day,1123,701,62.42,204,207,213,304,307,299,12,12,0
Lodi Mail-In Ballot - Mail-In Ballot,0,555,0.00,157,168,147,299,316,284,20,13,1
Lodi Provisional - Provisional,0,168,0.00,25,24,23,100,102,102,2,2,0
Lyndhurst 1 - Election Day,774,505,65.25,163,159,155,210,206,203,12,6,0
Lyndhurst 2 - Election Day,754,501,66.45,156,157,145,212,203,210,7,7,0
Lyndhurst 3 - Election Day,1292,787,60.91,250,253,246,334,335,328,8,8,0
Lyndhurst 4 - Election Day,891,639,71.72,233,249,250,218,225,216,6,6,0
Lyndhurst 5 - Election Day,765,530,69.28,166,178,179,188,192,172,14,6,3
Lyndhurst 6 - Election Day,1053,718,68.19,234,219,228,289,281,281,14,11,0
Lyndhurst 7 - Election Day,842,569,67.58,182,188,175,212,203,195,11,10,0
Lyndhurst 8 - Election Day,907,634,69.90,222,220,218,240,236,241,9,7,0
Lyndhurst 9 - Election Day,770,513,66.62,152,168,151,215,207,206,11,8,0
Lyndhurst 10 - Election Day,1033,697,67.47,239,235,202,266,269,264,14,11,0
Lyndhurst 11 - Election Day,804,588,73.13,188,191,188,215,218,211,10,9,0
Lyndhurst 12 - Election Day,731,494,67.58,181,187,177,175,170,162,9,7,0
Lyndhurst 13 - Election Day,966,635,65.73,201,192,188,240,248,245,11,9,0
Lyndhurst 14 - Election Day,787,548,69.63,191,194,181,180,184,190,12,6,0
Lyndhurst 15 - Election Day,846,605,71.51,212,212,198,203,211,183,13,6,0
Lyndhurst Mail-In Ballot - Mail-In B,0,447,0.00,200,188,178,193,206,181,26,14,0
Lyndhurst Provisional - Provisiona,0,91,0.00,38,37,37,38,39,41,2,2,0
Mahwah 1 - Election Day,1660,1149,69.22,483,450,426,397,425,390,26,20,0
Mahwah 2 - Election Day,1296,918,70.83,389,392,368,333,352,320,29,16,0
Mahwah 3 - Election Day,1274,925,72.61,355,352,334,309,327,303,25,16,0
Mahwah 4 - Election Day,1095,800,73.06,334,327,330,289,308,282,14,15,0
Mahwah 5 - Election Day,971,690,71.06,400,388,319,151,171,145,10,13,3
Mahwah 6 - Election Day,1222,854,69.89,419,427,430,244,267,247,9,10,0
Mahwah 7 - Election Day,1602,1107,69.10,580,588,566,306,301,277,16,10,0
Mahwah 8 - Election Day,1506,967,64.21,526,515,514,218,233,231,17,18,0
Mahwah 9 - Election Day,493,326,66.13,121,126,116,112,112,101,8,6,0
Mahwah 10 - Election Day,1503,1067,70.99,389,382,328,410,435,411,22,16,0
Mahwah 11 - Election Day,1698,1172,69.02,514,509,474,404,409,380,37,27,0
Mahwah 12 - Election Day,764,537,70.29,233,230,226,207,214,205,7,4,0
Mahwah 13 - Election Day,1178,786,66.72,283,291,273,321,313,297,21,15,0
Mahwah 14 - Election Day,1146,757,66.06,270,273,259,303,294,288,19,18,0
Mahwah Mail-In Ballot - Mail-In Ba,0,962,0.00,418,392,351,422,445,379,35,19,0
Mahwah Provisional - Provisional,0,91,0.00,34,34,31,26,26,27,0,1,0
Maywood 1 - Election Day,947,632,66.74,181,216,197,281,286,286,10,9,0
Maywood 2 - Election Day,922,640,69.41,248,241,242,286,297,269,9,6,0
Maywood 3 - Election Day,946,664,70.19,251,244,239,291,280,282,15,10,0
Maywood 4 - Election Day,947,649,68.53,230,256,236,273,258,267,14,9,0
Maywood 5 - Election Day,893,614,68.76,227,236,218,267,258,256,13,12,0
Maywood 6 - Election Day,917,637,69.47,244,246,232,291,288,282,11,14,1
Maywood 7 - Election Day,737,471,63.91,144,148,139,268,270,272,12,9,0
Maywood Mail-In Ballot - Mail-In B,0,310,0.00,111,104,96,174,182,158,10,5,0
Maywood Provisional - Provisiona,0,43,0.00,7,8,8,25,24,24,1,1,0
Midland Park 1 - Election Day,1169,872,74.59,414,394,405,301,291,257,10,7,0
Midland Park 2 - Election Day,774,555,71.71,260,270,267,186,186,182,10,10,0
Midland Park 3 - Election Day,1172,869,74.15,374,376,364,322,312,307,15,15,0
Midland Park 4 - Election Day,948,657,69.30,300,304,303,227,215,210,10,11,0
Midland Park 5 - Election Day,1115,830,74.44,390,399,352,278,250,241,20,16,0
Midland Park Mail-In Ballot - Mail-,0,281,0.00,119,125,113,120,119,107,11,4,1
Midland Park Provisional - Provisio,0,36,0.00,14,15,13,10,9,10,1,1,0
Montvale 1 - Election Day,763,537,70.38,233,236,222,237,195,182,9,6,0
Montvale 2 - Election Day,1135,822,72.42,343,371,300,352,294,290,17,9,0
Montvale 3 - Election Day,1998,1360,68.07,595,638,591,569,501,458,17,13,0
Montvale 4 - Election Day,1884,1271,67.46,574,607,577,514,455,433,22,21,1
Montvale Mail-In Ballot - Mail-In Ba,0,385,0.00,179,181,168,169,172,154,10,7,0
Montvale Provisional - Provisional,0,27,0.00,10,11,10,14,11,11,0,0,0
Moonachie 1 - Election Day,312,185,59.29,40,40,39,88,84,89,5,3,0
Moonachie 2 - Election Day,917,646,70.45,193,178,166,269,274,253,10,7,0
Moonachie 3 - Election Day,435,269,61.84,85,81,82,116,116,117,4,3,0
Moonachie Mail-In Ballot - Mail-In,0,55,0.00,19,17,19,24,27,26,0,0,0
Moonachie Provisional - Provision,0,6,0.00,3,3,3,3,3,3,0,0,0
New Milford 1 - Election Day,1291,924,71.57,355,371,341,406,386,386,26,20,0
New Milford 2 - Election Day,1234,862,69.85,311,327,330,375,361,324,12,13,0
New Milford 3 - Election Day,1298,963,74.19,358,388,371,399,393,382,15,13,0
New Milford 4 - Election Day,1395,997,71.47,430,456,441,389,372,374,13,13,0
New Milford 5 - Election Day,1126,766,68.03,305,309,309,355,354,347,15,10,0
New Milford 6 - Election Day,1018,629,61.79,205,206,200,332,320,325,12,9,0
New Milford 7 - Election Day,866,524,60.51,140,141,142,276,270,266,10,10,1
New Milford 8 - Election Day,1436,1003,69.85,375,384,369,449,426,425,18,11,0
New Milford 9 - Election Day,892,652,73.09,265,270,259,287,280,282,16,10,0
New Milford Mail-In Ballot - Mail-In,0,414,0.00,150,140,124,230,238,214,10,5,0
New Milford Provisional - Provision,0,78,0.00,24,23,20,36,36,37,4,0,0
North Arlington 1 - Election Day,564,396,70.21,140,148,146,170,171,170,5,4,0
North Arlington 2 - Election Day,820,566,69.02,193,195,195,218,219,222,16,10,0
North Arlington 3 - Election Day,1003,692,68.99,214,219,208,307,320,314,21,15,0
North Arlington 4 - Election Day,1001,721,72.03,249,244,236,323,318,317,8,7,0
North Arlington 5 - Election Day,1265,887,70.12,318,326,318,342,335,344,19,16,0
North Arlington 6 - Election Day,1028,679,66.05,236,227,219,275,273,270,10,8,3
North Arlington 7 - Election Day,1511,1073,71.01,416,414,413,431,423,428,17,11,1
North Arlington 8 - Election Day,717,483,67.36,175,183,171,224,210,213,6,4,1
North Arlington 9 - Election Day,1005,723,71.94,274,276,254,278,255,274,14,12,0
North Arlington 10 - Election Day,680,505,74.26,162,170,160,240,236,230,18,13,0
North Arlington Mail-In Ballot - Ma,0,307,0.00,136,135,118,137,138,131,11,10,0
North Arlington Provisional - Provi,0,65,0.00,16,17,21,37,33,33,1,1,0
Northvale 1 - Election Day,1013,707,69.79,285,254,283,302,264,289,8,5,3
Northvale 2 - Election Day,840,573,68.21,195,169,179,241,240,236,11,6,0
Northvale 3 - Election Day,1207,825,68.35,278,282,266,371,384,348,12,12,0
Northvale Mail-In Ballot - Mail-In B,0,131,0.00,45,42,38,61,63,59,6,4,0
Northvale Provisional - Provisiona,0,14,0.00,3,4,3,6,6,5,0,0,0
Norwood 1 - Election Day,1847,1278,69.19,487,506,502,570,559,501,11,8,3
Norwood 2 - Election Day,1977,1274,64.44,538,536,527,514,488,488,14,15,0
Norwood Mail-In Ballot - Mail-In Ba,0,234,0.00,75,81,73,121,126,112,9,6,0
Norwood Provisional - Provisional,0,15,0.00,3,6,3,9,7,7,0,0,0
Oakland 1 - Election Day,1052,715,67.97,328,300,306,261,273,230,16,11,0
Oakland 2 - Election Day,1012,685,67.69,331,329,325,211,219,214,24,16,0
Oakland 3 - Election Day,790,534,67.59,262,259,252,193,194,191,17,14,3
Oakland 4 - Election Day,998,712,71.34,342,333,335,234,232,221,17,17,0
Oakland 5 - Election Day,1031,763,74.01,363,360,353,275,272,264,11,8,0
Oakland 6 - Election Day,1270,951,74.88,464,468,450,303,289,286,20,18,0
Oakland 7 - Election Day,1320,942,71.36,494,485,478,295,296,290,20,14,1
Oakland 8 - Election Day,1760,1174,66.70,606,574,580,394,383,381,15,10,3
Oakland Mail-In Ballot - Mail-In Ba,0,510,0.00,226,195,186,245,249,229,24,14,0
Oakland Provisional - Provisional,0,27,0.00,11,11,10,9,9,10,0,0,0
Old Tappan 1 - Election Day,1248,836,66.99,416,384,410,265,262,233,12,9,0
Old Tappan 2 - Election Day,1497,967,64.60,461,448,421,319,313,310,13,16,3
Old Tappan 3 - Election Day,1573,992,63.06,477,489,415,310,309,297,14,14,0
Old Tappan Mail-In Ballot - Mail-In,0,330,0.00,148,140,132,125,122,114,9,7,0
Old Tappan Provisional - Provision,0,25,0.00,8,8,6,11,12,12,0,0,0
Oradell 1 - Election Day,1004,725,72.21,343,346,358,284,266,261,10,8,0
Oradell 2 - Election Day,911,638,70.03,257,242,264,267,257,255,8,7,0
Oradell 3 - Election Day,952,674,70.80,301,303,304,265,257,254,16,12,0
Oradell 4 - Election Day,951,671,70.56,283,282,281,299,300,281,9,9,0
Oradell 5 - Election Day,1169,788,67.41,376,375,367,303,305,289,7,5,0
Oradell 6 - Election Day,1143,800,69.99,392,411,405,292,286,269,10,6,0
Oradell Mail-In Ballot - Mail-In Ball,0,471,0.00,192,198,186,227,218,211,8,2,3
Oradell Provisional - Provisional,0,29,0.00,16,15,17,8,8,8,1,1,0
Palisades Park 1 - Election Day,609,322,52.87,79,79,79,168,170,173,2,2,0
Palisades Park 2 - Election Day,734,431,58.72,90,93,93,236,230,236,7,2,0
Palisades Park 3 - Election Day,731,396,54.17,105,97,102,219,214,210,2,5,0
Palisades Park 4 - Election Day,743,384,51.68,95,99,95,219,216,217,3,4,0
Palisades Park 5 - Election Day,868,482,55.53,129,129,129,236,227,232,10,9,0
Palisades Park 6 - Election Day,1152,620,53.82,157,142,163,310,291,300,13,4,3
Palisades Park 7 - Election Day,771,429,55.64,101,99,105,221,206,222,10,6,0
Palisades Park 8 - Election Day,979,508,51.89,148,137,141,245,244,236,12,12,0
Palisades Park 9 - Election Day,1148,574,50.00,130,132,121,291,292,296,15,8,0
Palisades Park Mail-In Ballot - Ma,0,370,0.00,110,103,105,208,210,204,12,11,1
Palisades Park Provisional - Provi,0,101,0.00,23,23,23,61,59,58,0,0,0
Paramus 1 - Election Day,1287,812,63.09,301,309,292,340,331,324,20,17,0
Paramus 2 - Election Day,1003,678,67.60,260,279,256,291,266,276,12,5,0
Paramus 3 - Election Day,1059,726,68.56,310,314,287,290,292,292,14,10,0
Paramus 4 - Election Day,865,544,62.89,223,224,212,219,214,216,7,3,0
Paramus 5 - Election Day,756,531,70.24,213,225,211,223,211,199,11,5,0
Paramus 6 - Election Day,943,603,63.94,257,260,241,241,232,224,9,7,0
Paramus 7 - Election Day,1027,733,71.37,287,313,282,300,290,274,12,4,0
Paramus 8 - Election Day,985,541,54.92,239,244,232,207,204,200,7,6,0
Paramus 9 - Election Day,840,527,62.74,232,240,233,194,183,179,8,5,0
Paramus 10 - Election Day,806,539,66.87,209,209,201,232,225,217,8,7,0
Paramus 11 - Election Day,757,497,65.65,214,212,197,191,181,180,13,7,0
Paramus 12 - Election Day,1309,848,64.78,378,398,380,322,314,284,14,15,0
Paramus 13 - Election Day,639,427,66.82,165,164,159,193,181,189,3,2,0
Paramus 14 - Election Day,953,651,68.31,291,298,279,245,248,231,9,10,0
Paramus 15 - Election Day,1458,901,61.80,359,369,365,379,381,371,20,13,0
Paramus 16 - Election Day,720,525,72.92,214,214,206,189,188,173,8,6,0
Paramus 17 - Election Day,883,556,62.97,221,251,217,232,214,210,9,4,3
Paramus 18 - Election Day,620,419,67.58,143,147,130,199,195,188,6,5,0
Paramus 19 - Election Day,764,523,68.46,207,189,190,216,209,214,6,11,0
Paramus 20 - Election Day,852,577,67.72,238,234,213,215,203,180,7,6,0
Paramus Mail-In Ballot - Mail-In Ba,0,1180,0.00,462,474,398,581,583,526,43,20,0
Paramus Provisional - Provisional,0,96,0.00,26,26,24,43,40,42,1,2,0
Park Ridge 1 - Election Day,1219,896,73.50,451,446,432,320,307,291,14,14,0
Park Ridge 2 - Election Day,898,649,72.27,317,328,315,211,205,176,11,11,0
Park Ridge 3 - Election Day,985,727,73.81,375,334,351,243,247,232,10,11,0
Park Ridge 4 - Election Day,907,682,75.19,316,331,325,245,240,229,16,9,0
Park Ridge 5 - Election Day,1168,778,66.61,363,368,344,276,274,265,15,11,0
Park Ridge 6 - Election Day,1218,870,71.43,397,389,387,317,338,326,4,3,0
Park Ridge Mail-In Ballot - Mail-In,0,351,0.00,154,158,136,155,150,140,11,7,1
Park Ridge Provisional - Provision,0,24,0.00,9,9,8,10,10,9,0,0,0
Ramsey 1 - Election Day,1298,877,67.57,354,340,358,343,354,336,22,16,3
Ramsey 2 - Election Day,1525,1121,73.51,522,504,520,393,393,378,23,11,0
Ramsey 3 - Election Day,1531,1069,69.82,547,543,511,356,366,347,19,10,0
Ramsey 4 - Election Day,817,552,67.56,270,284,271,192,181,174,7,4,0
Ramsey 5 - Election Day,1593,1110,69.68,544,535,532,365,379,343,26,18,0
Ramsey 6 - Election Day,1898,1293,68.12,574,581,568,489,485,477,21,16,1
Ramsey 7 - Election Day,1301,925,71.10,465,469,462,310,312,300,23,19,0
Ramsey 8 - Election Day,1037,721,69.53,422,431,413,199,216,207,12,4,0
Ramsey Mail-In Ballot - Mail-In Ba,0,690,0.00,298,300,277,293,308,276,30,18,3
Ramsey Provisional - Provisional,0,68,0.00,30,26,27,24,26,22,0,0,0
Ridgefield 1 - Election Day,1254,832,66.35,280,283,274,388,392,383,9,12,0
Ridgefield 2 - Election Day,963,628,65.21,188,194,182,294,290,289,8,7,0
Ridgefield 3 - Election Day,1550,983,63.42,288,290,282,472,462,457,13,13,0
Ridgefield 4 - Election Day,1035,669,64.64,205,212,196,316,306,324,18,21,0
Ridgefield 5 - Election Day,1370,868,63.36,262,255,260,388,396,402,8,7,2
Ridgefield Mail-In Ballot - Mail-In B,0,283,0.00,136,139,123,122,116,109,7,6,0
Ridgefield Provisional - Provisiona,0,70,0.00,21,21,19,34,33,35,1,1,0
Ridgefield Park 1 - Election Day,603,417,69.15,91,91,87,210,213,217,8,5,0
Ridgefield Park 2 - Election Day,1139,792,69.53,194,196,185,378,389,413,17,14,2
Ridgefield Park 3 - Election Day,807,551,68.28,112,128,115,282,280,287,9,10,0
Ridgefield Park 4 - Election Day,1114,763,68.49,203,187,170,396,399,393,15,15,0
Ridgefield Park 5 - Election Day,633,446,70.46,123,128,118,221,223,237,8,8,2
Ridgefield Park 6 - Election Day,1000,696,69.60,188,204,185,361,338,343,16,13,0
Ridgefield Park 7 - Election Day,960,681,70.94,177,179,167,342,348,345,12,9,0
Ridgefield Park 8 - Election Day,1177,842,71.54,243,247,234,405,397,412,20,14,0
Ridgefield Park Mail-In Ballot - Ma,0,206,0.00,73,77,67,110,109,99,7,6,1
Ridgefield Park Provisional - Provi,0,59,0.00,12,12,12,36,36,37,1,1,0
Ridgewood 1 - Election Day,878,578,65.83,245,244,244,221,226,221,8,3,0
Ridgewood 2 - Election Day,1151,715,62.12,281,279,271,326,324,326,13,10,0
Ridgewood 3 - Election Day,1009,695,68.88,277,277,270,276,284,245,10,8,0
Ridgewood 4 - Election Day,874,539,61.67,232,223,223,220,221,217,12,13,0
Ridgewood 5 - Election Day,1086,682,62.80,348,352,342,216,217,202,11,13,0
Ridgewood 6 - Election Day,960,651,67.81,222,225,221,276,324,322,14,10,0
Ridgewood 7 - Election Day,1070,717,67.01,284,286,278,328,326,329,14,12,0
Ridgewood 8 - Election Day,783,529,67.56,191,190,195,227,229,227,18,19,0
Ridgewood 9 - Election Day,780,516,66.15,159,162,159,243,251,250,10,6,0
Ridgewood 10 - Election Day,819,514,62.76,139,139,134,263,264,267,15,15,0
Ridgewood 11 - Election Day,1031,722,70.03,259,270,253,315,309,311,13,10,0
Ridgewood 12 - Election Day,939,631,67.20,264,264,224,257,258,244,13,9,0
Ridgewood 13 - Election Day,1022,669,65.46,222,228,212,305,310,298,16,10,0
Ridgewood 14 - Election Day,1259,878,69.74,346,330,321,366,377,371,18,10,0
Ridgewood 15 - Election Day,887,611,68.88,232,228,221,285,291,277,9,7,0
Ridgewood 16 - Election Day,730,511,70.00,211,211,208,204,202,203,7,6,0
Ridgewood 17 - Election Day,819,583,71.18,229,227,223,233,239,229,13,10,0
Ridgewood 18 - Election Day,931,638,68.53,217,216,216,324,323,319,16,17,0
Ridgewood 19 - Election Day,864,592,68.52,216,216,210,273,264,264,16,8,0
Ridgewood Mail-In Ballot - Mail-In,0,1252,0.00,389,382,342,693,711,658,60,29,8
Ridgewood Provisional - Provision,0,85,0.00,32,33,33,30,29,31,1,1,0
River Edge 1 - Election Day,1196,843,70.48,310,332,292,389,372,371,9,10,3
River Edge 2 - Election Day,1010,704,69.70,302,302,290,277,276,269,20,21,1
River Edge 3 - Election Day,888,606,68.24,243,255,249,248,250,235,13,10,0
River Edge 4 - Election Day,951,706,74.24,284,276,260,325,328,315,8,7,2
