County,Precinct,Office,District,Party,Candidate,Votes
Bergen,Norwood Provisional - Provisional,U.S House,5,Democratic,Josh Gottheimer,11
Bergen,Oakland 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,319
Bergen,Oakland 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,283
Bergen,Oakland 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,244
Bergen,Oakland 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,279
Bergen,Oakland 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,342
Bergen,Oakland 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,389
Bergen,Oakland 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,379
Bergen,Oakland 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,509
Bergen,Oakland Mail-In Ballot - Mail-In Ba,U.S House,5,Democratic,Josh Gottheimer,273
Bergen,Oakland Provisional - Provisional,U.S House,5,Democratic,Josh Gottheimer,11
Bergen,Old Tappan 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,331
Bergen,Old Tappan 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,388
Bergen,Old Tappan 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,380
Bergen,Old Tappan Mail-In Ballot - Mail-In,U.S House,5,Democratic,Josh Gottheimer,169
Bergen,Old Tappan Provisional - Provision,U.S House,5,Democratic,Josh Gottheimer,13
Bergen,Oradell 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,342
Bergen,Oradell 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,303
Bergen,Oradell 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,338
Bergen,Oradell 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,369
Bergen,Oradell 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,371
Bergen,Oradell 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,369
Bergen,Oradell Mail-In Ballot - Mail-In Ball,U.S House,5,Democratic,Josh Gottheimer,270
Bergen,Oradell Provisional - Provisional,U.S House,5,Democratic,Josh Gottheimer,12
Bergen,Paramus 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,381
Bergen,Paramus 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,324
Bergen,Paramus 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,349
Bergen,Paramus 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,253
Bergen,Paramus 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,264
Bergen,Paramus 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,282
Bergen,Paramus 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,343
Bergen,Paramus 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,229
Bergen,Paramus 9 - Election Day,U.S House,5,Democratic,Josh Gottheimer,220
Bergen,Paramus 10 - Election Day,U.S House,5,Democratic,Josh Gottheimer,269
Bergen,Paramus 11 - Election Day,U.S House,5,Democratic,Josh Gottheimer,240
Bergen,Paramus 12 - Election Day,U.S House,5,Democratic,Josh Gottheimer,367
Bergen,Paramus 13 - Election Day,U.S House,5,Democratic,Josh Gottheimer,204
Bergen,Paramus 14 - Election Day,U.S House,5,Democratic,Josh Gottheimer,280
Bergen,Paramus 15 - Election Day,U.S House,5,Democratic,Josh Gottheimer,456
Bergen,Paramus 16 - Election Day,U.S House,5,Democratic,Josh Gottheimer,214
Bergen,Paramus 17 - Election Day,U.S House,5,Democratic,Josh Gottheimer,254
Bergen,Paramus 18 - Election Day,U.S House,5,Democratic,Josh Gottheimer,221
Bergen,Paramus 19 - Election Day,U.S House,5,Democratic,Josh Gottheimer,262
Bergen,Paramus 20 - Election Day,U.S House,5,Democratic,Josh Gottheimer,264
Bergen,Paramus Mail-In Ballot - Mail-In Ba,U.S House,5,Democratic,Josh Gottheimer,662
Bergen,Paramus Provisional - Provisional,U.S House,5,Democratic,Josh Gottheimer,49
Bergen,Park Ridge 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,374
Bergen,Park Ridge 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,259
Bergen,Park Ridge 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,289
Bergen,Park Ridge 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,301
Bergen,Park Ridge 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,313
Bergen,Park Ridge 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,416
Bergen,Park Ridge Mail-In Ballot - Mail-In,U.S House,5,Democratic,Josh Gottheimer,185
Bergen,Park Ridge Provisional - Provision,U.S House,5,Democratic,Josh Gottheimer,10
Bergen,Ramsey 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,434
Bergen,Ramsey 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,492
Bergen,Ramsey 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,443
Bergen,Ramsey 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,242
Bergen,Ramsey 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,490
Bergen,Ramsey 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,589
Bergen,Ramsey 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,383
Bergen,Ramsey 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,255
Bergen,Ramsey Mail-In Ballot - Mail-In Ba,U.S House,5,Democratic,Josh Gottheimer,384
Bergen,Ramsey Provisional - Provisional,U.S House,5,Democratic,Josh Gottheimer,30
Bergen,Ridgewood 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,295
Bergen,Ridgewood 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,398
Bergen,Ridgewood 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,370
Bergen,Ridgewood 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,301
Bergen,Ridgewood 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,292
Bergen,Ridgewood 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,379
Bergen,Ridgewood 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,384
Bergen,Ridgewood 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,290
Bergen,Ridgewood 9 - Election Day,U.S House,5,Democratic,Josh Gottheimer,293
Bergen,Ridgewood 10 - Election Day,U.S House,5,Democratic,Josh Gottheimer,311
Bergen,Ridgewood 11 - Election Day,U.S House,5,Democratic,Josh Gottheimer,374
Bergen,Ridgewood 12 - Election Day,U.S House,5,Democratic,Josh Gottheimer,358
Bergen,Ridgewood 13 - Election Day,U.S House,5,Democratic,Josh Gottheimer,371
Bergen,Ridgewood 14 - Election Day,U.S House,5,Democratic,Josh Gottheimer,462
Bergen,Ridgewood 15 - Election Day,U.S House,5,Democratic,Josh Gottheimer,328
Bergen,Ridgewood 16 - Election Day,U.S House,5,Democratic,Josh Gottheimer,250
Bergen,Ridgewood 17 - Election Day,U.S House,5,Democratic,Josh Gottheimer,306
Bergen,Ridgewood 18 - Election Day,U.S House,5,Democratic,Josh Gottheimer,367
Bergen,Ridgewood 19 - Election Day,U.S House,5,Democratic,Josh Gottheimer,315
Bergen,Ridgewood Mail-In Ballot - Mail-In,U.S House,5,Democratic,Josh Gottheimer,915
Bergen,Ridgewood Provisional - Provision,U.S House,5,Democratic,Josh Gottheimer,38
Bergen,River Edge 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,441
Bergen,River Edge 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,352
Bergen,River Edge 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,314
Bergen,River Edge 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,383
Bergen,River Edge 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,266
Bergen,River Edge 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,325
Bergen,River Edge 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,362
Bergen,River Edge 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,281
Bergen,River Edge Mail-In Ballot - Mail-In,U.S House,5,Democratic,Josh Gottheimer,295
Bergen,River Edge Provisional - Provision,U.S House,5,Democratic,Josh Gottheimer,16
Bergen,River Vale 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,466
Bergen,River Vale 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,649
Bergen,River Vale 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,497
Bergen,River Vale 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,361
Bergen,River Vale 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,332
Bergen,River Vale Mail-In Ballot - Mail-In B,U.S House,5,Democratic,Josh Gottheimer,282
Bergen,River Vale Provisional - Provisiona,U.S House,5,Democratic,Josh Gottheimer,21
Bergen,Rochelle Park 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,317
Bergen,Rochelle Park 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,268
Bergen,Rochelle Park 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,280
Bergen,Rochelle Park 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,299
Bergen,Rochelle Park Mail-In Ballot - Mail,U.S House,5,Democratic,Josh Gottheimer,104
Bergen,Rochelle Park Provisional - Provis,U.S House,5,Democratic,Josh Gottheimer,8
Bergen,Rockleigh 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,33
Bergen,Rockleigh Mail-In Ballot - Mail-In B,U.S House,5,Democratic,Josh Gottheimer,22
Bergen,Rockleigh Provisional - Provisiona,U.S House,5,Democratic,Josh Gottheimer,0
Bergen,Saddle River 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,200
Bergen,Saddle River 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,255
Bergen,Saddle River Mail-In Ballot - Mail-I,U.S House,5,Democratic,Josh Gottheimer,92
Bergen,Saddle River Provisional - Provisio,U.S House,5,Democratic,Josh Gottheimer,9
Bergen,Teaneck 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,492
Bergen,Teaneck 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,591
Bergen,Teaneck 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,599
Bergen,Teaneck 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,577
Bergen,Teaneck 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,415
Bergen,Teaneck 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,565
Bergen,Teaneck 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,505
Bergen,Teaneck 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,691
Bergen,Teaneck 9 - Election Day,U.S House,5,Democratic,Josh Gottheimer,495
Bergen,Teaneck 10 - Election Day,U.S House,5,Democratic,Josh Gottheimer,442
Bergen,Teaneck 11 - Election Day,U.S House,5,Democratic,Josh Gottheimer,360
Bergen,Teaneck 12 - Election Day,U.S House,5,Democratic,Josh Gottheimer,507
Bergen,Teaneck 13 - Election Day,U.S House,5,Democratic,Josh Gottheimer,644
Bergen,Teaneck 14 - Election Day,U.S House,5,Democratic,Josh Gottheimer,776
Bergen,Teaneck 15 - Election Day,U.S House,5,Democratic,Josh Gottheimer,467
Bergen,Teaneck 16 - Election Day,U.S House,5,Democratic,Josh Gottheimer,442
Bergen,Teaneck 17 - Election Day,U.S House,5,Democratic,Josh Gottheimer,721
Bergen,Teaneck 18 - Election Day,U.S House,5,Democratic,Josh Gottheimer,606
Bergen,Teaneck Mail-In Ballot - Mail-In Ba,U.S House,5,Democratic,Josh Gottheimer,822
Bergen,Teaneck Provisional - Provisional,U.S House,5,Democratic,Josh Gottheimer,104
Bergen,Upper Saddle River 1 - Election D,U.S House,5,Democratic,Josh Gottheimer,401
Bergen,Upper Saddle River 2 - Election D,U.S House,5,Democratic,Josh Gottheimer,272
Bergen,Upper Saddle River 3 - Election D,U.S House,5,Democratic,Josh Gottheimer,361
Bergen,Upper Saddle River 4 - Election D,U.S House,5,Democratic,Josh Gottheimer,338
Bergen,Upper Saddle River 5 - Election D,U.S House,5,Democratic,Josh Gottheimer,215
Bergen,Upper Saddle River Mail-In Ballot,U.S House,5,Democratic,Josh Gottheimer,206
Bergen,Upper Saddle River Provisional - P,U.S House,5,Democratic,Josh Gottheimer,14
Bergen,Waldwick 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,464
Bergen,Waldwick 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,369
Bergen,Waldwick 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,398
Bergen,Waldwick 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,360
Bergen,Waldwick 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,329
Bergen,Waldwick 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,335
Bergen,Waldwick Mail-In Ballot - Mail-In B,U.S House,5,Democratic,Josh Gottheimer,186
Bergen,Waldwick Provisional - Provisiona,U.S House,5,Democratic,Josh Gottheimer,13
Bergen,Washington Township 1 - Election,U.S House,5,Democratic,Josh Gottheimer,433
Bergen,Washington Township 2 - Election,U.S House,5,Democratic,Josh Gottheimer,235
Bergen,Washington Township 3 - Election,U.S House,5,Democratic,Josh Gottheimer,228
Bergen,Washington Township 4 - Election,U.S House,5,Democratic,Josh Gottheimer,357
Bergen,Washington Township 5 - Election,U.S House,5,Democratic,Josh Gottheimer,318
Bergen,Washington Township 6 - Election,U.S House,5,Democratic,Josh Gottheimer,406
Bergen,Washington Township Mail-In Ball,U.S House,5,Democratic,Josh Gottheimer,266
Bergen,Washington Township Provisional,U.S House,5,Democratic,Josh Gottheimer,15
Bergen,Westwood 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,414
Bergen,Westwood 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,350
Bergen,Westwood 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,227
Bergen,Westwood 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,388
Bergen,Westwood 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,247
Bergen,Westwood 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,463
Bergen,Westwood 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,278
Bergen,Westwood 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,309
Bergen,Westwood Mail-In Ballot - Mail-In B,U.S House,5,Democratic,Josh Gottheimer,209
Bergen,Westwood Provisional - Provisiona,U.S House,5,Democratic,Josh Gottheimer,28
Bergen,Woodcliff Lake 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,333
Bergen,Woodcliff Lake 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,417
Bergen,Woodcliff Lake 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,334
Bergen,Woodcliff Lake 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,471
Bergen,Woodcliff Lake Mail-In Ballot - Mai,U.S House,5,Democratic,Josh Gottheimer,239
Bergen,Woodcliff Lake Provisional - Provis,U.S House,5,Democratic,Josh Gottheimer,18
Bergen,Wyckoff 1 - Election Day,U.S House,5,Democratic,Josh Gottheimer,418
Bergen,Wyckoff 2 - Election Day,U.S House,5,Democratic,Josh Gottheimer,432
Bergen,Wyckoff 3 - Election Day,U.S House,5,Democratic,Josh Gottheimer,353
Bergen,Wyckoff 4 - Election Day,U.S House,5,Democratic,Josh Gottheimer,400
Bergen,Wyckoff 5 - Election Day,U.S House,5,Democratic,Josh Gottheimer,291
Bergen,Wyckoff 6 - Election Day,U.S House,5,Democratic,Josh Gottheimer,367
Bergen,Wyckoff 7 - Election Day,U.S House,5,Democratic,Josh Gottheimer,358
Bergen,Wyckoff 8 - Election Day,U.S House,5,Democratic,Josh Gottheimer,346
Bergen,Wyckoff 9 - Election Day,U.S House,5,Democratic,Josh Gottheimer,275
Bergen,Wyckoff 10 - Election Day,U.S House,5,Democratic,Josh Gottheimer,338
Bergen,Wyckoff Mail-In Ballot - Mail-In Ba,U.S House,5,Democratic,Josh Gottheimer,495
Bergen,Wyckoff Provisional - Provisional,U.S House,5,Democratic,Josh Gottheimer,29
Bergen,Election Day Totals,U.S House,5,Democratic,Josh Gottheimer,121875
Bergen,Mail-In Ballot Totals,U.S House,5,Democratic,Josh Gottheimer,12594
Bergen,Provisional Totals,U.S House,5,Democratic,Josh Gottheimer,1212
Bergen,District Totals - Absentee,U.S House,5,Democratic,Josh Gottheimer,0
Bergen,District Grand Totals,U.S House,5,Democratic,Josh Gottheimer,0
Bergen,Allendale,U.S House,5,Democratic,Josh Gottheimer,1612
Bergen,Alpine,U.S House,5,Democratic,Josh Gottheimer,422
Bergen,Bergenfield,U.S House,5,Democratic,Josh Gottheimer,6807
Bergen,Bogota,U.S House,5,Democratic,Josh Gottheimer,2184
Bergen,Closter,U.S House,5,Democratic,Josh Gottheimer,2174
Bergen,Demarest,U.S House,5,Democratic,Josh Gottheimer,1460
Bergen,Dumont,U.S House,5,Democratic,Josh Gottheimer,4554
Bergen,Emerson,U.S House,5,Democratic,Josh Gottheimer,1787
Bergen,Fair Lawn,U.S House,5,Democratic,Josh Gottheimer,8934
Bergen,Franklin Lakes,U.S House,5,Democratic,Josh Gottheimer,2045
Bergen,Glen Rock,U.S House,5,Democratic,Josh Gottheimer,3943
Bergen,Hackensack,U.S House,5,Democratic,Josh Gottheimer,10570
Bergen,Harrington Park,U.S House,5,Democratic,Josh Gottheimer,1388
Bergen,Haworth,U.S House,5,Democratic,Josh Gottheimer,1133
Bergen,Hillsdale,U.S House,5,Democratic,Josh Gottheimer,2873
Bergen,Ho-Ho-Kus,U.S House,5,Democratic,Josh Gottheimer,1020
Bergen,Lodi,U.S House,5,Democratic,Josh Gottheimer,4686
Bergen,Mahwah,U.S House,5,Democratic,Josh Gottheimer,5446
Bergen,Maywood,U.S House,5,Democratic,Josh Gottheimer,2480
Bergen,Midland Park,U.S House,5,Democratic,Josh Gottheimer,1740
Bergen,Montvale,U.S House,5,Democratic,Josh Gottheimer,1927
Bergen,New Milford,U.S House,5,Democratic,Josh Gottheimer,3927
Bergen,Northvale,U.S House,5,Democratic,Josh Gottheimer,1103
Bergen,Norwood,U.S House,5,Democratic,Josh Gottheimer,1413
Bergen,Oakland,U.S House,5,Democratic,Josh Gottheimer,3028
Bergen,Old Tappan,U.S House,5,Democratic,Josh Gottheimer,1281
Bergen,Oradell,U.S House,5,Democratic,Josh Gottheimer,2374
Bergen,Paramus,U.S House,5,Democratic,Josh Gottheimer,6387
Bergen,Park Ridge,U.S House,5,Democratic,Josh Gottheimer,2147
Bergen,Ramsey,U.S House,5,Democratic,Josh Gottheimer,3742
Bergen,Ridgewood,U.S House,5,Democratic,Josh Gottheimer,7397
Bergen,River Edge,U.S House,5,Democratic,Josh Gottheimer,3035
Bergen,River Vale,U.S House,5,Democratic,Josh Gottheimer,2608
Bergen,Rochelle Park,U.S House,5,Democratic,Josh Gottheimer,1276
Bergen,Rockleigh,U.S House,5,Democratic,Josh Gottheimer,55
Bergen,Saddle River,U.S House,5,Democratic,Josh Gottheimer,556
Bergen,Teaneck,U.S House,5,Democratic,Josh Gottheimer,10821
Bergen,Upper Saddle River,U.S House,5,Democratic,Josh Gottheimer,1807
Bergen,Waldwick,U.S House,5,Democratic,Josh Gottheimer,2454
Bergen,Washington,U.S House,5,Democratic,Josh Gottheimer,2258
Bergen,Westwood,U.S House,5,Democratic,Josh Gottheimer,2913
Bergen,Woodcliff Lake,U.S House,5,Democratic,Josh Gottheimer,1812
Bergen,Wyckoff,U.S House,5,Democratic,Josh Gottheimer,4102
Bergen,Grand Totals,U.S House,5,Democratic,Josh Gottheimer,135681
Bergen,Allendale 1 - Election Day,U.S House,5,Republican,Scott Garnett,531
Bergen,Allendale 2 - Election Day,U.S House,5,Republican,Scott Garnett,300
Bergen,Allendale 3 - Election Day,U.S House,5,Republican,Scott Garnett,336
Bergen,Allendale 4 - Election Day,U.S House,5,Republican,Scott Garnett,535
Bergen,Allendale Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,127
Bergen,Allendale Provisional - Provisional,U.S House,5,Republican,Scott Garnett,13
Bergen,Alpine 1 - Election Day,U.S House,5,Republican,Scott Garnett,355
Bergen,Alpine Mail-In Ballot - Mail-In Ballo,U.S House,5,Republican,Scott Garnett,32
Bergen,Alpine Provisional - Provisional,U.S House,5,Republican,Scott Garnett,5
Bergen,Bergenfield 1 - Election Day,U.S House,5,Republican,Scott Garnett,151
Bergen,Bergenfield 2 - Election Day,U.S House,5,Republican,Scott Garnett,181
Bergen,Bergenfield 3 - Election Day,U.S House,5,Republican,Scott Garnett,143
Bergen,Bergenfield 4 - Election Day,U.S House,5,Republican,Scott Garnett,183
Bergen,Bergenfield 5 - Election Day,U.S House,5,Republican,Scott Garnett,162
Bergen,Bergenfield 6 - Election Day,U.S House,5,Republican,Scott Garnett,169
Bergen,Bergenfield 7 - Election Day,U.S House,5,Republican,Scott Garnett,128
Bergen,Bergenfield 8 - Election Day,U.S House,5,Republican,Scott Garnett,158
Bergen,Bergenfield 9 - Election Day,U.S House,5,Republican,Scott Garnett,87
Bergen,Bergenfield 10 - Election Day,U.S House,5,Republican,Scott Garnett,304
Bergen,Bergenfield 11 - Election Day,U.S House,5,Republican,Scott Garnett,295
Bergen,Bergenfield 12 - Election Day,U.S House,5,Republican,Scott Garnett,197
Bergen,Bergenfield 13 - Election Day,U.S House,5,Republican,Scott Garnett,185
Bergen,Bergenfield 14 - Election Day,U.S House,5,Republican,Scott Garnett,140
Bergen,Bergenfield 15 - Election Day,U.S House,5,Republican,Scott Garnett,189
Bergen,Bergenfield 16 - Election Day,U.S House,5,Republican,Scott Garnett,188
Bergen,Bergenfield 17 - Election Day,U.S House,5,Republican,Scott Garnett,136
Bergen,Bergenfield Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,192
Bergen,Bergenfield Provisional - Provision,U.S House,5,Republican,Scott Garnett,23
Bergen,Bogota 1 - Election Day,U.S House,5,Republican,Scott Garnett,152
Bergen,Bogota 2 - Election Day,U.S House,5,Republican,Scott Garnett,186
Bergen,Bogota 3 - Election Day,U.S House,5,Republican,Scott Garnett,181
Bergen,Bogota 4 - Election Day,U.S House,5,Republican,Scott Garnett,182
Bergen,Bogota 5 - Election Day,U.S House,5,Republican,Scott Garnett,112
Bergen,Bogota 6 - Election Day,U.S House,5,Republican,Scott Garnett,119
Bergen,Bogota Mail-In Ballot - Mail-In Ball,U.S House,5,Republican,Scott Garnett,77
Bergen,Bogota Provisional - Provisional,U.S House,5,Republican,Scott Garnett,8
Bergen,Closter 1 - Election Day,U.S House,5,Republican,Scott Garnett,173
Bergen,Closter 2 - Election Day,U.S House,5,Republican,Scott Garnett,200
Bergen,Closter 3 - Election Day,U.S House,5,Republican,Scott Garnett,211
Bergen,Closter 4 - Election Day,U.S House,5,Republican,Scott Garnett,207
Bergen,Closter 5 - Election Day,U.S House,5,Republican,Scott Garnett,227
Bergen,Closter 6 - Election Day,U.S House,5,Republican,Scott Garnett,255
Bergen,Closter Mail-In Ballot - Mail-In Ball,U.S House,5,Republican,Scott Garnett,101
Bergen,Closter Provisional - Provisional,U.S House,5,Republican,Scott Garnett,5
Bergen,Demarest 1 - Election Day,U.S House,5,Republican,Scott Garnett,274
Bergen,Demarest 2 - Election Day,U.S House,5,Republican,Scott Garnett,270
Bergen,Demarest 3 - Election Day,U.S House,5,Republican,Scott Garnett,236
Bergen,Demarest Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,92
Bergen,Demarest Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,2
Bergen,Dumont 1 - Election Day,U.S House,5,Republican,Scott Garnett,252
Bergen,Dumont 2 - Election Day,U.S House,5,Republican,Scott Garnett,284
Bergen,Dumont 3 - Election Day,U.S House,5,Republican,Scott Garnett,252
Bergen,Dumont 4 - Election Day,U.S House,5,Republican,Scott Garnett,285
Bergen,Dumont 5 - Election Day,U.S House,5,Republican,Scott Garnett,238
Bergen,Dumont 6 - Election Day,U.S House,5,Republican,Scott Garnett,307
Bergen,Dumont 7 - Election Day,U.S House,5,Republican,Scott Garnett,228
Bergen,Dumont 8 - Election Day,U.S House,5,Republican,Scott Garnett,315
Bergen,Dumont 9 - Election Day,U.S House,5,Republican,Scott Garnett,259
Bergen,Dumont 10 - Election Day,U.S House,5,Republican,Scott Garnett,208
Bergen,Dumont 11 - Election Day,U.S House,5,Republican,Scott Garnett,340
Bergen,Dumont Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,144
Bergen,Dumont Provisional - Provisional,U.S House,5,Republican,Scott Garnett,30
Bergen,Emerson 1 - Election Day,U.S House,5,Republican,Scott Garnett,359
Bergen,Emerson 2 - Election Day,U.S House,5,Republican,Scott Garnett,251
Bergen,Emerson 3 - Election Day,U.S House,5,Republican,Scott Garnett,209
Bergen,Emerson 4 - Election Day,U.S House,5,Republican,Scott Garnett,356
Bergen,Emerson 5 - Election Day,U.S House,5,Republican,Scott Garnett,250
Bergen,Emerson 6 - Election Day,U.S House,5,Republican,Scott Garnett,181
Bergen,Emerson Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,149
Bergen,Emerson Provisional - Provisional,U.S House,5,Republican,Scott Garnett,7
Bergen,Fair Lawn 1 - Election Day,U.S House,5,Republican,Scott Garnett,222
Bergen,Fair Lawn 2 - Election Day,U.S House,5,Republican,Scott Garnett,365
Bergen,Fair Lawn 3 - Election Day,U.S House,5,Republican,Scott Garnett,247
Bergen,Fair Lawn 4 - Election Day,U.S House,5,Republican,Scott Garnett,243
Bergen,Fair Lawn 5 - Election Day,U.S House,5,Republican,Scott Garnett,176
Bergen,Fair Lawn 6 - Election Day,U.S House,5,Republican,Scott Garnett,257
Bergen,Fair Lawn 7 - Election Day,U.S House,5,Republican,Scott Garnett,190
Bergen,Fair Lawn 8 - Election Day,U.S House,5,Republican,Scott Garnett,199
Bergen,Fair Lawn 9 - Election Day,U.S House,5,Republican,Scott Garnett,233
Bergen,Fair Lawn 10 - Election Day,U.S House,5,Republican,Scott Garnett,248
Bergen,Fair Lawn 11 - Election Day,U.S House,5,Republican,Scott Garnett,218
Bergen,Fair Lawn 12 - Election Day,U.S House,5,Republican,Scott Garnett,188
Bergen,Fair Lawn 13 - Election Day,U.S House,5,Republican,Scott Garnett,249
Bergen,Fair Lawn 14 - Election Day,U.S House,5,Republican,Scott Garnett,201
Bergen,Fair Lawn 15 - Election Day,U.S House,5,Republican,Scott Garnett,288
Bergen,Fair Lawn 16 - Election Day,U.S House,5,Republican,Scott Garnett,250
Bergen,Fair Lawn 17 - Election Day,U.S House,5,Republican,Scott Garnett,289
Bergen,Fair Lawn 18 - Election Day,U.S House,5,Republican,Scott Garnett,205
Bergen,Fair Lawn 19 - Election Day,U.S House,5,Republican,Scott Garnett,225
Bergen,Fair Lawn 20 - Election Day,U.S House,5,Republican,Scott Garnett,219
Bergen,Fair Lawn 21 - Election Day,U.S House,5,Republican,Scott Garnett,280
Bergen,Fair Lawn 22 - Election Day,U.S House,5,Republican,Scott Garnett,213
Bergen,Fair Lawn 23 - Election Day,U.S House,5,Republican,Scott Garnett,225
Bergen,Fair Lawn Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,340
Bergen,Fair Lawn Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,48
Bergen,Franklin Lakes 1 - Election Day,U.S House,5,Republican,Scott Garnett,412
Bergen,Franklin Lakes 2 - Election Day,U.S House,5,Republican,Scott Garnett,411
